鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
桃園區,房地(土地+建物)+車位,桃園市桃園區正光路２０１號四樓,49.21,都市：其他:第一之一種住宅區,,,1100722,土地1建物1車位1,四層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070507,353.28,4,2,3,有,有,39810000,116412,坡道平面,25.05,1600000,含裝潢費；,RPUQMLQJRHGGFAH98DA,200.55,24.42,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區中華路１１７號九樓之１０,13.66,都市：其他:商業區,,,1100810,土地1建物1車位1,九層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1091201,155.57999999999998,3,2,2,有,有,14000000,98888,坡道平面,34.23,2000000,,RPWQMLQJRHGGFAH56DA,73.86,7.89,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區莊敬路一段２１０巷１４０號二樓,8.63,都市：其他:住宅區,,,1100808,土地1建物1車位0,三層，四層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860419,56.56,1,1,2,有,有,4540000,80269,,0.0,0,,RPPNMLSJQHGGFAH28DA,41.35,4.29,0.0,有,242.0
桃園區,房地(土地+建物)+車位,桃園市桃園區經國路２８０號十一樓之１,3.34,都市：其他:住宅區,,,1100901,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870402,57.0,1,1,1,有,有,4400000,77193,坡道機械,10.49,0,,RPQNMLPKRHGGFAH28DA,31.81,4.08,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區泰昌七街９８號三樓之四,4.9,都市：其他:商業區,,,1100727,土地1建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840930,57.09,1,1,1,有,有,3500000,61307,,0.0,0,,RPVOMLOKRHGGFAH78DA,33.53,6.57,0.0,有,249.0
八德區,房地(土地+建物)+車位,桃園市八德區中正一路２２號二十三樓,38.33,都市：其他:商業區,,,1100624,土地1建物1車位2,二十三層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040617,342.1,4,2,3,有,有,23000000,67232,坡道平面,0.0,0,含露台,RPVPMLMJRHGGFFH09DA,162.24,22.44,0.0,有,291.0
龜山區,房地(土地+建物)+車位,桃園市龜山區文青二路１１號五樓之９,21.27,都市：其他:第五種住宅區(供合宜住宅使用),,,1100825,土地1建物1車位1,五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040709,180.45999999999998,3,2,2,有,有,12500000,69267,坡道平面,36.39,0,,RPQNMLNKRHGGFHH78DA,90.44,10.5,0.0,有,
龜山區,房地(土地+建物)+車位,桃園市龜山區文學路２４５號十六樓之５,22.53,都市：其他:第五種住宅區(供合宜住宅使用),,,1100829,土地1建物1車位1,十六層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041113,184.69,4,2,2,有,有,12500000,67681,坡道平面,26.11,0,,RPPNMLOKRHGGFHH88EA,102.93,9.12,0.0,有,
中壢區,房地(土地+建物),桃園市中壢區中園路３６之１６號二十一樓,4.23,都市：其他:住宅區,,,1100819,土地1建物1車位0,二十一層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990522,56.0,1,1,1,有,有,3600000,64286,,0.0,0,,RPSQMLOKRHGGFBH78DA,33.06,4.04,0.0,有,355.0
中壢區,房地(土地+建物),桃園市中壢區中園路３６之１７號十六樓,4.7,都市：其他:住宅區,,,1100821,土地1建物1車位0,十六層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990522,58.08,1,1,1,有,有,3780000,65083,,0.0,0,,RPUQMLOKRHGGFBH98DA,34.21,4.23,0.0,有,
中壢區,房地(土地+建物),桃園市中壢區慈惠三街３３號十樓之９,3.67,都市：其他:商業區,,,1100813,土地1建物1車位0,十層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901026,39.22,1,1,1,有,有,3000000,76492,,0.0,0,,RPWSMLOKRHGGFBH76DA,25.91,4.58,0.0,有,
桃園區,房地(土地+建物),桃園市桃園區中華路５０之６號七樓,11.42,都市：其他:商業區,,,1100907,土地1建物1車位0,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1070910,99.22,2,1,1,有,有,11583860,116749,,0.0,0,,RPOPMLQKRHGGFAH38DA,59.51,9.39,0.0,有,
桃園區,房地(土地+建物)+車位,桃園市桃園區同德五街６號十八樓,22.07,都市：其他:商業區,,,1100106,土地1建物1車位2,十八層,二十六層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,1090106,284.77,3,2,3,有,有,32370000,121413,坡道平面,54.4,4400000,,RPQNMLLJRHGGFAH77DA,128.75,23.52,0.0,有,
